Aileron;Elevator;Rudder;Throttle;Roll;Pitch;Yaw;Altitude
0,00078798;0,18169804;0,00123099;0,6536566;0,39373502;2,2190323;120,11275;2585,9165
0,000845489;0,18514201;0,002058968;0,65540081;0,73008573;2,2480056;120,1069;2585,9548
0,00085277;0,18557411;0,002157581;0,65561885;1,0660117;2,2771344;120,10405;2585,9929
0,000749211;0,17934185;0,000622898;0,65260857;1,4026408;2,3065646;120,10414;2586,032
0,00071972;0,17752925;0,001990493;0,65172601;1,7368469;2,336159;120,10713;2586,0713
0,00071607;0,17730317;0,000598994;0,65161574;2,0751395;2,3664699;120,11319;2586,1116
0,000783722;0,18144061;0,001227901;0,65362698;2,4075997;2,3965268;120,12199;2586,1519
0,000844948;0,18510967;0,002058622;0,65539712;2,7418311;2,4267893;120,13364;2586,1924
0,000782585;0,1813712;0,000329478;0,65207464;3,0773969;2,457165;120,14795;2586,2334
0,00072381;0,17778158;9,52E-05;0,65165931;3,4148502;2,4878693;120,16499;2586,2751
0,000716582;0,17733462;6,57E-05;0,65160739;3,7566473;2,5191572;120,18494;2586,3179
0,000818631;0,18354005;0,001681561;0,65463841;4,0955238;2,5502486;120,20734;2586,3608
0,000745106;0,17350018;0,002111751;0,65248609;4,436933;2,5815282;120,23243;2586,4043
0,00082233;0,1758662;0,002164114;0,65474826;4,7711177;2,612339;120,2597;2586,4478
0,000849855;0,17709509;0,002170641;0,65553725;5,1005616;2,6427279;120,28899;2586,491
0,000853313;0,17724887;0,00217145;0,65563589;5,4303465;2,6730862;120,32056;2586,5347
0,000853754;0,17726815;0,002171564;0,65564823;5,7586951;2,7032087;120,3541;2586,5781
0,000749341;0,17170057;0,002171577;0,65261221;6,0880318;2,7333317;120,38982;2586,6228
0,000719736;0,17008805;0,002171577;0,65172648;6,416852;2,7634103;120,42776;2586,6677
0,000819032;0,17543641;0,002171577;0,65465331;6,7411427;2,7929692;120,46721;2586,7126
0,000849449;0,17332271;0,002171577;0,65552545;7,0669212;2,8223734;120,50845;2586,7585
0,000853262;0,17028992;0,002171577;0,65563446;7,3941684;2,8517368;120,55164;2586,8047
0,000853754;0,17639282;0,002171577;0,65564805;7,7222762;2,8809054;120,59647;2586,8513
0,000853805;0,17716104;0,002171577;0,65564972;8,0529251;2,9098713;120,64284;2586,8987
0,000853822;0,17076515;0,002171577;0,65565002;8,3861856;2,9387479;120,69093;2586,9468
0,000853822;0,16997147;0,002171577;0,65565002;8,7155886;2,967063;120,73991;2586,9949
0,000853822;0,16987234;0,002171577;0,65261251;9,0416441;2,994828;120,78973;2587,043
0,000853822;0,16376778;0,002171577;0,65476406;9,3626499;3,0219107;120,84006;2587,0913
0,000783656;0,15800154;0,00116514;0,65351421;9,6806936;3,048624;120,89147;2587,1401
0,000723939;0,15431185;0,000204465;0,65183926;9,9967279;3,0751448;120,94431;2587,1897
0,000716598;0,16081589;7,94E-05;0,65162992;10,30873;3,1011307;120,99778;2587,2395
0,000836223;0,16163553;0,001931518;0,65514743;10,620745;3,126729;121,05209;2587,2903
0,000851617;0,15476076;0,002141926;0,6555872;10,927754;3,1516144;121,10657;2587,3411
0,000749081;0,1486111;0,002167871;0,65260464;11,23066;3,1759832;121,16164;2587,3916
0,000787947;0,1469736;0,002171109;0,65375054;11,528861;3,1998274;121,21742;2587,4431
0,000775576;0,13945749;0,002171514;0,65338755;11,822544;3,2231498;121,27383;2587,4951
0,000791302;0,12571675;0,002171564;0,65384841;12,108276;3,2458961;121,33086;2587,5476
0,000845912;0,11859128;0,002171577;0,65542477;12,383209;3,2681186;121,38889;2587,6008
0,000852821;0,08897882;0,002171577;0,65562183;12,63425;3,2891603;121,44648;2587,6536
0,000853686;0,068005875;0,002171577;0,65564644;12,85941;3,3091629;121,50428;2587,7065
0,000853805;0,054890532;0,002171577;0,65564954;13,057504;3,3282027;121,56284;2587,7598
0,000853805;0,044734024;0,002171577;0,65564996;13,227508;3,3459518;121,62112;2587,813
0,000853822;0,042358883;0,002171577;0,65565002;13,374957;3,362623;121,67966;2587,8669
0,000853822;0,042065676;0,002171577;0,65565002;13,505312;3,3782663;121,73839;2587,9219
0,000853822;0,037865791;0,002171577;0,65565002;13,621344;3,3928013;121,79676;2587,9773
0,000853822;0,033399682;0,002171577;0,65565002;13,724674;3,4062283;121,85453;2588,0337
0,000853822;0,025948163;0,002171577;0,65565002;13,815174;3,4184966;121,91118;2588,0901
0,000853822;0,019881371;0,002171577;0,65565002;13,893537;3,4296432;121,96655;2588,1477
0,000853822;0,014031192;0,002171577;0,65565002;13,959377;3,4395959;122,01971;2588,2048
0,000853822;0,008983804;0,002171577;0,65565002;14,013186;3,4484854;122,07077;2588,262
0,000853822;0,007988364;0,002171577;0,65565002;14,056129;3,4563992;122,1196;2588,3188
0,000732385;0,006914193;0,002171577;0,65210629;14,09099;3,4635518;122,16685;2588,3772
0,000838296;0,006714849;0,002171577;0,65520698;14,119833;3,4701455;122,21316;2588,4373
0,000730532;0,00668915;0,000346042;0,65205091;14,14324;3,4760845;122,25673;2588,4976
0,000820438;0,00668593;0,001712505;0,65469384;14,162774;3,4815588;122,29777;2588,5583
0,000849618;0,005880604;0,002115456;0,65553045;14,179228;3,4866643;122,33603;2588,6189
0,000853296;0,003942955;0,002164582;0,65563506;14,192712;3,4915051;122,37138;2588,6794
0,000853754;5,85E-05;0,002170704;0,65564811;14,202916;3,4962413;122,40424;2588,7402
0,000853805;-0,002755615;0,002171463;0,65564978;14,208524;3,5010507;122,43508;2588,8022
0,000853822;-0,00913548;0,002171564;0,65565002;14,208002;3,5059853;122,4633;2588,8647
0,000853822;-0,016207919;0,002171577;0,65565002;14,200161;3,5111742;122,48908;2588,927
0,000853822;-0,024857026;0,002171577;0,65565002;14,183018;3,5167243;122,5124;2588,989
0,000853822;-0,042056553;0,002171577;0,65565002;14,153219;3,5228136;122,53363;2589,0515
0,000783656;-0,055537313;0,00116514;0,65362495;14,106156;3,5295897;122,55296;2589,1145
0,000723939;-0,063974127;0,000204465;0,65185308;14,039538;3,5371251;122,57039;2589,1772
0,000837201;-0,065053165;0,001944916;0,65517533;13,954633;3,5455518;122,58626;2589,241
0,000851736;-0,070746586;0,002143562;0,65559065;13,85392;3,5548947;122,60073;2589,3047
0,00085355;-0,071468249;0,002168074;0,65564257;13,741667;3,5649838;122,61365;2589,3684
0,000853788;-0,071558602;0,002171134;0,65564901;13,617319;3,5761285;122,62551;2589,4329
0,000853805;-0,074490733;0,002171514;0,6556499;13,48354;3,5882833;122,63628;2589,4983
0,000749341;-0,087161854;0,000624916;0,65261245;13,339906;3,6013856;122,64597;2589,5642
0,00078798;-0,093648463;0,00123099;0,65375155;13,183807;3,6154299;122,65462;2589,6306
0,000845489;-0,096847355;0,002058968;0,65541267;13,016764;3,6302671;122,66241;2589,696
0,00085277;-0,091721863;0,002157581;0,65562034;12,840695;3,6459734;122,66953;2589,7622
0,000853686;-0,091087237;0,002169819;0,65564626;12,660686;3,662334;122,67605;2589,8276
0,000853805;-0,096522652;0,002171349;0,65564948;12,475348;3,6794415;122,68209;2589,8933
0,000853805;-0,097208865;0,002171552;0,65564996;12,283689;3,6973319;122,68778;2589,9597
0,000853822;-0,10085608;0,002171564;0,65565002;12,088346;3,7157829;122,69317;2590,0259
0,000853822;-0,10401548;0,002171577;0,65565002;11,886975;3,7348881;122,69839;2590,0923
0,000801013;-0,11016136;0,002171577;0,65413123;11,675307;3,7548819;122,70364;2590,1602
0,000847147;-0,11093726;0,002171577;0,65546012;11,456958;3,7753863;122,70893;2590,2283
0,000852974;-0,1110344;0,002171577;0,6556263;11,23161;3,7965071;122,71438;2590,2974
0,000749244;-0,1222848;0,002171577;0,65260953;11,002745;3,8178413;122,71999;2590,3652
0,00078798;-0,12562731;0,002171577;0,65375119;10,766027;3,8394575;122,72592;2590,4336
0,000845489;-0,12604715;0,002171577;0,65541261;10,521585;3,8614166;122,73229;2590,5022
0,00085277;-0,12609963;0,002171577;0,65562034;10,272347;3,8835621;122,73909;2590,5703
0,000853686;-0,12610622;0,002171577;0,65564626;10,019887;3,9058278;122,74638;2590,6387
0,000732368;-0,13219856;0,000346042;0,65210575;9,7617702;3,9283481;122,75419;2590,7075
0,000820672;-0,13296646;0,001712505;0,6547007;9,4958992;3,9512279;122,7626;2590,7771
0,000849652;-0,13306251;0,002115456;0,65553135;9,2235193;3,9743993;122,77177;2590,8477
0,000853296;-0,13897136;0,002164582;0,65563518;8,9425659;3,9980121;122,78182;2590,9197
0,000853754;-0,14070788;0,002170704;0,65564817;8,6541662;4,0218272;122,79278;2590,9927
0,000853805;-0,14092544;0,002171463;0,65564978;8,3634596;4,045454;122,80447;2591,0649
0,000783656;-0,14494595;0,001165127;0,65362495;8,0690126;4,0690632;122,81705;2591,1379
0,000723939;-0,14847232;0,000204465;0,65185308;7,7684841;4,0927782;122,83086;2591,2112
0,000837201;-0,14188923;0,001944916;0,65517533;7,4697599;4,116159;122,846;2591,2832
0,000851736;-0,14107299;0,002143562;0,65559065;7,1706514;4,1395812;122,86304;2591,3557
0,00085355;-0,14496455;0,002168074;0,65564257;6,8710427;4,1630859;122,88227;2591,4285
0,000853788;-0,14847463;0,002171134;0,65564901;6,5693154;4,1866617;122,90395;2591,5007
0,000783656;-0,14891529;0,001165084;0,65362489;6,2643003;4,2103791;122,92833;2591,5737
0,000723939;-0,14897037;0,00020445;0,65185308;5,9529691;4,2344933;122,95586;2591,6475
0,000837201;-0,14897725;0,001944916;0,65517533;5,6360135;4,2589831;122,98684;2591,7227
0,000851736;-0,14897813;0,002143562;0,65559065;5,3208718;4,283288;123,02078;2591,7974
0,00085355;-0,14897826;0,002168074;0,65564257;5,00805;4,3073845;123,05764;2591,8713
0,000853788;-0,14897826;0,002171134;0,65564901;4,6948981;4,3314738;123,09779;2591,9458
0,000853805;-0,14897826;0,002171514;0,6556499;4,3835316;4,3553858;123,14098;2592,0198
0,000853822;-0,14897826;0,002171564;0,65565002;4,0731764;4,3791714;123,1873;2592,094
0,000801013;-0,1517171;0,002171577;0,65413123;3,7600818;4,403007;123,23712;2592,1687
0,000847147;-0,14931972;0,002171577;0,65546012;3,4444964;4,426919;123,29062;2592,2446
0,000731579;-0,14902091;0,000346042;0,6520825;3,1306229;4,4506307;123,34706;2592,3206
0,000820572;-0,14898357;0,001712505;0,65469784;2,8152497;4,4743648;123,40699;2592,397
0,000849635;-0,14897889;0,002115456;0,65553093;2,5019188;4,4978652;123,46969;2592,4736
0,000748838;-0,15447178;0,002164582;0,65259761;2,1891479;4,5211945;123,53519;2592,5505
0,000719672;-0,15608576;0,001164175;0,6517247;1,8776003;4,5441732;123,60277;2592,6274
0,000716054;-0,15628789;0,00020433;0,65161556;1,5653744;4,5669637;123,6726;2592,7039
0,000836156;-0,14988586;0,001944903;0,65160191;1,2530671;4,5896645;123,74481;2592,781
0,0008516;-0,14909162;0,002143562;0,65463775;0,94018638;4,6124306;123,81983;2592,8596
0,000853533;-0,1489924;0,002168074;0,65552342;0,62913924;4,6350942;123,8969;2592,938
0,000853788;-0,14898001;0,002171134;0,65563416;0,31997344;4,6576538;123,97569;2593,0173
0,000853805;-0,14897846;0,002171514;0,65564799;0,015222323;4,6799231;124,05521;2593,0959
0,000853822;-0,14897826;0,002171564;0,65564972;-0,28640237;4,7020006;124,13554;2593,1748
0,000801013;-0,15539335;0,002171577;0,65413123;-0,59235603;4,7243338;124,21795;2593,2551
0,000847147;-0,15620123;0,002171577;0,65546012;-0,90056968;4,7467194;124,30131;2593,3362
0,000852974;-0,15630235;0,002171577;0,6556263;-1,2101587;4,7691469;124,38521;2593,4172
0,000853703;-0,15631498;0,002171577;0,65564698;-1,5203496;4,7916055;124,46929;2593,4988
0,000853805;-0,15263329;0,002171577;0,6556496;-1,8275406;4,8138881;124,5525;2593,5801
0,000749341;-0,15493225;0,000624916;0,65261245;-2,1316662;4,8360829;124,63495;2593,6611
0,00078798;-0,15246156;0,00123099;0,65375155;-2,436482;4,8583822;124,71706;2593,7432
0,000845489;-0,14941224;0,002058968;0,65541267;-2,7369361;4,8805432;124,79775;2593,8247
0,000731385;-0,15544833;0,002157581;0,65207654;-3,0362315;4,9027429;124,87741;2593,9067
0,000820555;-0,15069495;0,002169819;0,65469706;-3,3366184;4,9250913;124,95616;2593,9895
0,000849635;-0,14919251;0,002171349;0,65553093;-3,6330709;4,9473476;125,03293;2594,0723
0,000853296;-0,14900504;0,002171552;0,65563506;-3,9305401;4,9698825;125,10875;2594,1558
0,000853754;-0,1409598;0,002171564;0,65564811;-4,2241397;4,9923229;125,18214;2594,2397
0,000853805;-0,13405384;0,002171577;0,65564978;-4,5102248;5,0146089;125,25294;2594,3237
0,000853822;-0,09910512;0,002171577;0,65565002;-4,7882953;5,0369802;125,32201;2594,4089
0,000853822;-0,08006531;0,002171577;0,65565002;-5,0443034;5,0591121;125,38869;2594,4951
0,000853822;-0,046996132;0,002171577;0,65565002;-5,2652898;5,0803232;125,45123;2594,5811
0,000853822;-0,024553295;0,002171577;0,65565002;-5,449995;5,1005802;125,50967;2594,6665
0,000853822;-0,007295791;0,002171577;0,65565002;-5,6000261;5,1200314;125,56445;2594,7532
0,000853822;0,003482514;0,002171577;0,65565002;-5,714992;5,1385956;125,61526;2594,8411
0,000853822;0,004783276;0,002171577;0,65565002;-5,7984719;5,1560178;125,66106;2594,928
0,000853822;0,004935295;0,002171577;0,65565002;-5,8583603;5,1724086;125,70192;2595,0151
0,000732385;0,002865471;0,000346042;0,65210629;-5,9013429;5,1878872;125,73795;2595,1025
0,000820689;0,004433031;0,001712505;0,65470076;-5,9321394;5,2025776;125,76931;2595,1912
0,000849652;0,004892861;0,002115456;0,65553135;-5,9535923;5,2169762;125,7966;2595,283
0,000853296;0,004948843;0,002164582;0,65563518;-5,9670296;5,230495;125,81848;2595,3752
0,000853754;0,004955817;0,002170704;0,65564817;-5,9744058;5,2430377;125,8344;2595,4661
0,000853805;0,004956685;0,002171463;0,65564978;-5,9773941;5,2548828;125,84429;2595,5559
0,000853822;0,004956802;0,002171564;0,65565002;-5,9771419;5,2661757;125,84798;2595,645
0,000853822;0,004956815;0,002171577;0,65565002;-5,974524;5,2770162;125,84525;2595,7339
0,000853822;0,004956815;0,002171577;0,65565002;-5,9701748;5,2875428;125,83583;2595,823
0,000853822;0,004956815;0,002171577;0,65565002;-5,9646611;5,297708;125,81958;2595,9124
0,000853822;0,004956815;0,002171577;0,65565002;-5,9583817;5,3075948;125,79617;2596,0015
0,000853822;0,004956815;0,002171577;0,65565002;-5,9517713;5,3170953;125,76566;2596,0908
0,000783656;0,003807631;0,002171577;0,65362495;-5,9451294;5,3262997;125,72752;2596,1812
0,000723939;0,002706111;0,002171577;0,65185308;-5,9395008;5,3349838;125,68237;2596,2708
0,000837201;0,00469856;0,002171577;0,65517533;-5,9347286;5,3431749;125,63001;2596,3599
0,000851736;0,004924913;0,002171577;0,65559065;-5,9303875;5,3509579;125,56947;2596,4509
0,000749097;0,003184003;0,000624916;0,65260506;-5,9269567;5,3581038;125,50198;2596,5413
0,000822849;0,004468612;0,001743829;0,65476316;-5,925025;5,3646059;125,42688;2596,6323
0,000849923;0,004897113;0,002119209;0,65553916;-5,9241066;5,3704748;125,34361;2596,7244
0,00085333;0,004949375;0,00216505;0,65563613;-5,9242759;5,3755727;125,25336;2596,8167
-8,95E-05;0,004955882;0,002170755;0,65564829;-5,9256916;5,3798232;125,15652;2596,9089
-0,00125341;0,004956698;0,002171476;0,65564978;-5,9285021;5,3828912;125,05306;2597,0015
-0,01045985;0,004956802;0,002171564;0,65565002;-5,9327455;5,3836803;124,94508;2597,0925
-0,023956807;0,004956815;0,002171577;0,65565002;-5,9386511;5,3803425;124,82954;2597,1853
-0,035314102;0,004956815;0,002171577;0,65565002;-5,9462118;5,3705716;124,70934;2597,2786
-0,050683383;0,004956815;0,002171577;0,65565002;-5,9554286;5,352078;124,58508;2597,3711
-0,057005621;0,004956815;0,002171577;0,65565002;-5,9662743;5,3232217;124,4575;2597,4639
-0,060001768;0,004956815;0,002171577;0,65565002;-5,9786201;5,284059;124,32807;2597,5559
-0,06037987;0,004956815;0,002171577;0,65565002;-5,9925346;5,2348533;124,19604;2597,6482
-0,060427193;0,004956815;0,002171577;0,65565002;-6,0079613;5,176527;124,06194;2597,7402
-0,065656215;0,002868663;0,000346042;0,65210629;-6,0253296;5,1094499;123,92606;2597,8325
-0,06631995;0,004433386;0,001712505;0,65470076;-6,0447555;5,0340252;123,78883;2597,9248
-0,069463179;0,003736561;0,001103077;0,6535064;-6,0653505;4,9515114;123,65136;2598,0159
-0,072188936;0,002696541;0,000196125;0,65183824;-6,0882931;4,8592486;123,50969;2598,1096
-0,072532065;0,004697534;0,001944021;0,65517354;-6,11308;4,7581892;123,36531;2598,2046
-0,072575025;0,004924796;0,002143448;0,65559047;-6,1380372;4,6536231;123,22468;2598,2971
-0,072580397;0,004952811;0,002168061;0,65564251;-6,1636324;4,544302;123,08488;2598,3892
-0,077324018;0,00495631;0,002171134;0,65564901;-6,1903148;4,4288301;122,94385;2598,4824
-0,078726195;0,00495675;0,002171514;0,6556499;-6,2176976;4,308845;122,80398;2598,5752
-0,078902073;0,004956802;0,002171564;0,65565002;-6,245451;4,1863346;122,66695;2598,6665
-0,078924082;0,004956815;0,002171577;0,65565002;-6,2733274;4,0629587;122,53378;2598,7561
-0,078926802;0,004956815;0,002171577;0,65565002;-6,3016744;3,9377255;122,40264;2598,845
-0,078927152;0,004956815;0,002171577;0,65565002;-6,3305998;3,8108296;122,27309;2598,9341
-0,078927189;0,004956815;0,002171577;0,65565002;-6,3595395;3,6853802;122,14764;2599,0212
-0,078927189;0,004956815;0,002171577;0,65565002;-6,3887091;3,5609467;122,02527;2599,1077
-0,084294572;0,003188653;0,002171577;0,65565002;-6,418252;3,4380069;121,9063;2599,1924
-0,08588209;0,003882989;0,00116514;0,65362495;-6,4486475;3,316287;121,79116;2599,2761
-0,086081207;0,004828557;0,000204465;0,65185308;-6,4789753;3,1965325;121,68027;2599,3582
-0,086106122;0,004940878;0,001944916;0,65517533;-6,5092068;3,0780082;121,57265;2599,4395
-0,086109243;0,00495482;0,002143562;0,65559065;-6,5394683;2,9606135;121,46801;2599,5203
-0,091969989;0,004956569;0,002168074;0,65564257;-6,5694799;2,8451943;121,36749;2599,5996
-0,092711575;0,003188607;0,002171134;0,65261161;-6,5993357;2,7318363;121,27167;2599,678
-0,089429609;0,003882975;0,002171514;0,65375143;-6,6300392;2,6193125;121,17934;2599,7554
-0,086522385;0,004828557;0,002171564;0,65541267;-6,6602383;2,5110266;121,09227;2599,8303
-0,089494944;0,004940878;0,002171577;0,65562034;-6,6899877;2,4061725;121,00928;2599,9048
-0,092400171;0,00495482;0,002171577;0,65564626;-6,7191801;2,3044693;120,93083;2599,9773
-0,086887866;0,004956569;0,002171577;0,65564948;-6,7479029;2,2060139;120,85677;2600,0488
-0,091223992;0,004956776;0,002171577;0,65564996;-6,7761989;2,1116955;120,78754;2600,1187
-0,086743571;0,004956802;0,002171577;0,65565002;-6,8045063;2,0207906;120,72341;2600,187
-0,080780677;0,003188653;0,002171577;0,65261251;-6,8330626;1,9345835;120,66511;2600,2537
-0,072805695;0,003882989;0,002171577;0,65375155;-6,863276;1,8521953;120,61166;2600,3196
-0,067203045;0,004828557;0,002171577;0,65541267;-6,8939795;1,7767565;120,56421;2600,3845
-0,066513292;0,004940878;0,002171577;0,65562034;-6,924726;1,7089598;120,52311;2600,4478
-0,066427246;0,00495482;0,002171577;0,65564626;-6,9554539;1,6484122;120,48855;2600,509
-0,066416487;0,004956569;0,002171577;0,65564948;-6,9865694;1,5938456;120,4603;2600,5691
-0,061911702;0,004956776;0,000624916;0,65261245;-7,0178618;1,545379;120,43873;2600,6284
-0,054822143;0,004956802;0,00123099;0,65375155;-7,0490193;1,5037616;120,42388;2600,6858
-0,047028571;0,004956815;0,001040668;0,65338773;-7,0803442;1,4696757;120,41552;2600,7424
-0,036376514;0,004956815;0,001281135;0,65384847;-7,1116409;1,4442164;120,41355;2600,7976
-0,029732089;0,004956815;0,002064756;0,65542477;-7,1426692;1,4290233;120,41772;2600,8513
-0,017389771;0,00649634;0,00215829;0,65562183;-7,1732087;1,4252172;120,4278;2600,9043
-0,010686044;0,008216847;0,002169908;0,65564644;-7,2027311;1,4335968;120,44364;2600,9563
-0,006884493;0,017332334;0,002171362;0,65564954;-7,2295389;1,4544148;120,46505;2601,0073
-0,006103701;0,026288893;0,001165113;0,65362495;-7,249722;1,4869523;120,49169;2601,0576
-0,006008333;0,038468689;0,001296445;0,65387815;-7,2599897;1,5309469;120,52396;2601,1077
-0,005996439;0,045454234;0,002066522;0,65542847;-7,2561631;1,5852321;120,56174;2601,1572
-0,003776488;0,046360772;0,002158505;0,6556223;-7,239305;1,6472677;120,60388;2601,2056
-0,003523753;0,046474565;0,002169946;0,65564656;-7,212131;1,7162116;120,65044;2601,2532
-0,003492575;0,04648881;0,002171374;0,65210581;-7,1772428;1,7899835;120,70067;2601,2993
-0,001930196;0,050350826;0,002171552;0,6547007;-7,1355643;1,8680429;120,75478;2601,3445
-0,000757913;0,056606539;0,002171564;0,65553135;-7,0869789;1,9490232;120,81207;2601,3889
-0,000221794;0,065673135;0,002171577;0,65563518;-7,0287247;2,0328581;120,87274;2601,4331
-0,000171183;0,073224358;0,002171577;0,65564817;-6,9591055;2,118978;120,93674;2601,4773
-0,000165168;0,078559823;0,002171577;0,65564978;-6,8766274;2,2064204;121,00373;2601,5212
0,000539081;0,079236478;0,002171577;0,65565002;-6,7821083;2,2945604;121,07358;2601,5654
0,000692588;0,079321221;0,002171577;0,65565002;-6,678196;2,3822746;121,14568;2601,6091
0,000712657;0,079331823;0,002171577;0,65565002;-6,5659528;2,469486;121,22029;2601,6536
0,000715182;0,074718744;0,002171577;0,65261251;-6,4478188;2,5551949;121,29686;2601,6978
0,000715494;0,073392496;0,002171577;0,65375155;-6,3257933;2,6393535;121,37568;2601,7427
0,000715534;0,073227309;0,002171577;0,65541267;-6,203033;2,7198761;121,4549;2601,7874
0,000715542;0,073206723;0,002171577;0,65562034;-6,0785074;2,7972767;121,53503;2601,8328
0,000715542;0,07320413;0,000346042;0,65210253;-5,9527907;2,8709996;121,6154;2601,8777
0,000715542;0,078557238;0,001960212;0,65520656;-5,8232527;2,941649;121,69669;2601,9233
0,000715542;0,07923618;0,002145427;0,65559453;-5,6906247;3,0081491;121,7776;2601,9692
0,000124999;0,073494032;0,002168314;0,65361804;-5,5560164;3,0702751;121,8577;2602,0154
0,000179962;0,06562195;0,00217116;0,65387726;-5,4209819;3,1288192;121,93817;2602,0625
0,000636367;0,052073915;0,002171526;0,65542841;-5,2914476;3,1826181;122,01723;2602,1094
0,000705474;0,043232311;0,002171564;0,6556223;-5,1721497;3,2320132;122,09512;2602,1565
-6,61E-05;0,023929331;0,002171577;0,65210277;-5,0665531;3,277364;122,1725;2602,2048
0,000399104;0,012821125;0,002171577;0,65470034;-4,9775391;3,3184166;122,2489;2602,2532
0,000672726;0,009284631;0,002171577;0,65553129;-4,90446;3,3557596;122,325;2602,3027
0,000710143;0,007473188;0,002171577;0,65563518;-4,8456473;3,3890359;122,39964;2602,353
0,000124623;0,006011079;0,00116514;0,6536231;-4,7984672;3,4183214;122,47232;2602,4036
-0,000111252;0,005096596;0,000204465;0,65185285;-4,7603459;3,4439402;122,54348;2602,4548
0,000549754;0,006510238;0,001944916;0,65517533;-4,7292633;3,4659026;122,61228;2602,5063
0,000694028;0,006663962;0,002143562;0,65559065;-4,7028542;3,4847732;122,67933;2602,5586
0,000712841;0,005194593;0,002168074;0,65564257;-4,6804619;3,5006344;122,74382;2602,6111
0,000715206;0,006323685;0,002171134;0,65564901;-4,6612697;3,5137665;122,80565;2602,6641
0,000124976;0,005829479;0,001165084;0,65362489;-4,6439996;3,524471;122,86494;2602,7173
0,000179956;0,005981741;0,001296445;0,65387815;-4,6284456;3,5328763;122,92171;2602,7712
0,000701959;0,006603077;0,002066522;0,65542847;-4,6140461;3,5392306;122,97521;2602,8254
0,000834304;0,006675261;0,002158505;0,6556223;-4,6000562;3,5439739;123,02558;2602,8799
0,000851363;0,006684196;0,002169946;0,65564656;-4,5862308;3,5473709;123,07217;2602,9346
0,000749049;0,00543235;0,002171374;0,65261203;-4,5724545;3,5496764;123,11503;2602,9902
0,000719704;0,005017712;0,002171552;0,65172648;-4,5592494;3,5510552;123,15339;2603,0459
0,0007842;0,005887307;0,002171564;0,65364081;-4,5465126;3,5517125;123,187;2603,1018
0,000775099;0,005772101;0,002171577;0,6533739;-4,53338;3,5518498;123,21624;2603,1589
0,000722895;0,005063281;0,002171577;0,65182173;-4,520227;3,5515878;123,24047;2603,2178
0,000767376;0,005672372;0,00116514;0,65314645;-4,5072856;3,5510728;123,25883;2603,2764
0,000721949;0,005049712;0,000204465;0,6517933;-4,4948387;3,5504138;123,27108;2603,334
0,000836931;0,006505559;0,001944916;0,65516788;-4,4826555;3,549705;123,27744;2603,3918
0,000851702;0,006663401;0,002143562;0,6555897;-4,4703155;3,5490258;123,2779;2603,4502
0,00085355;0,006682716;0,002168074;0,65564251;-4,4581194;3,5484333;123,27239;2603,5085
0,000853788;0,006685127;0,002171134;0,65564901;-4,4462714;3,5479538;123,26103;2603,5664
0,000853805;0,00668542;0,002171514;0,6556499;-4,4349465;3,5475974;123,24394;2603,624
0,000853822;0,00668546;0,002171564;0,65565002;-4,4242435;3,5473592;123,22129;2603,6814
0,000853822;0,006685469;0,002171577;0,65565002;-4,4141564;3,5472243;123,19285;2603,7395
0,000749341;0,005432545;0,002171577;0,65261251;-4,4050083;3,5471654;123,15885;2603,7976
0,000719736;0,005017737;0,002171577;0,65172654;-4,3974047;3,5471292;123,11966;2603,855
0,000819032;0,006305224;0,002171577;0,65465331;-4,3911738;3,5470865;123,07516;2603,9133
0,000849449;0,006639715;0,002171577;0,65552545;-4,3857684;3,5470355;123,02515;2603,9717
0,000853262;0,006679775;0,002171577;0,65563446;-4,3812494;3,5469434;122,9702;2604,03
0,00078359;0,005879708;0,00116514;0,65362304;-4,3777871;3,5467713;122,91116;2604,0879
0,000723939;0,005078146;0,000204465;0,65185285;-4,3758655;3,5464559;122,84799;2604,1455
0,000716582;0,0065084;7,94E-05;0,65163159;-4,3753009;3,5459371;122,78065;2604,2031
0,00071567;0,005405429;6,37E-05;0,65160394;-4,3759155;3,5451896;122,70923;2604,261
0,000715558;0,005014185;0,001165406;0,65160048;-4,3782315;3,5441685;122,63342;2604,3193
0,000818497;0,006304851;0,002051445;0,65463752;-4,3822002;3,5428481;122,55305;2604,3782
0,000849364;0,006639665;0,002156644;0,65552342;-4,387218;3,5412574;122,4698;2604,4373
0,000853262;0,006679775;0,002169705;0,65563416;-4,3932605;3,5393808;122,38367;2604,4958
0,000853754;0,006684755;0,000345773;0,6521042;-4,4003744;3,5371964;122,29487;2604,5549
0,000749341;0,005432435;9,73E-05;0,65166306;-4,4087644;3,534682;122,20371;2604,614
0,000840506;0,006544406;0,001933428;0,65515167;-4,4186177;3,5318143;122,11021;2604,6729
0,00074775;0,005410858;0,000590918;0,65255022;-4,4297299;3,5286214;122,01531;2604,7319
0,000787781;0,005931982;0,00122694;0,6537438;-4,4425831;3,5250509;121,91845;2604,791
0,000845472;0,006597596;0,002058507;0,65541172;-4,4565806;3,5211663;121,82079;2604,8501
0,00085277;0,006674583;0,002157518;0,65562016;-4,4714708;3,5170074;121,72273;2604,9092
0,000853686;0,006684108;0,002169819;0,65564626;-4,4871788;3,5126116;121,62498;2604,9675
0,000853805;0,006685293;0,002171349;0,65564948;-4,5039625;3,507931;121,52623;2605,0269
0,000853805;0,00668545;0,002171552;0,65564996;-4,5215936;3,5030527;121,42808;2605,0854
